SNOMEDID,DMD_description
17339811000001105,Cymbalta 30mg gastro-resistant capsules (Mawdsley-Brooks & Company Ltd)
17339911000001100,Cymbalta 30mg gastro-resistant capsules (Mawdsley-Brooks & Company Ltd)
18230411000001104,Cymbalta 30mg gastro-resistant capsules (Necessity Supplies Ltd)
18230511000001100,Cymbalta 30mg gastro-resistant capsules (Necessity Supplies Ltd)
37627411000001109,Cymbalta 30mg gastro-resistant capsules (Pilsco Ltd)
37627511000001108,Cymbalta 30mg gastro-resistant capsules (Pilsco Ltd)
14213111000001106,Cymbalta 30mg gastro-resistant capsules (Sigma Pharmaceuticals Plc)
14213211000001100,Cymbalta 30mg gastro-resistant capsules (Sigma Pharmaceuticals Plc)
10520011000001101,Cymbalta 30mg gastro-resistant capsules (Waymade Healthcare Plc)
10520111000001100,Cymbalta 30mg gastro-resistant capsules (Waymade Healthcare Plc)
37434011000001107,Cymbalta 60mg gastro-resistant capsules (CST Pharma Ltd)
37434111000001108,Cymbalta 60mg gastro-resistant capsules (CST Pharma Ltd)
13859111000001106,Cymbalta 60mg gastro-resistant capsules (DE Pharmaceuticals)
13859211000001100,Cymbalta 60mg gastro-resistant capsules (DE Pharmaceuticals)
9039311000001108,Cymbalta 60mg gastro-resistant capsules (Eli Lilly and Company Ltd)
9039411000001101,Cymbalta 60mg gastro-resistant capsules (Eli Lilly and Company Ltd)
9039511000001102,Cymbalta 60mg gastro-resistant capsules (Eli Lilly and Company Ltd)
17340011000001106,Cymbalta 60mg gastro-resistant capsules (Mawdsley-Brooks & Company Ltd)
17340111000001107,Cymbalta 60mg gastro-resistant capsules (Mawdsley-Brooks & Company Ltd)
18246811000001104,Cymbalta 60mg gastro-resistant capsules (Necessity Supplies Ltd)
18246911000001109,Cymbalta 60mg gastro-resistant capsules (Necessity Supplies Ltd)
37627611000001107,Cymbalta 60mg gastro-resistant capsules (Pilsco Ltd)
37627711000001103,Cymbalta 60mg gastro-resistant capsules (Pilsco Ltd)
14213311000001108,Cymbalta 60mg gastro-resistant capsules (Sigma Pharmaceuticals Plc)
14213411000001101,Cymbalta 60mg gastro-resistant capsules (Sigma Pharmaceuticals Plc)
10786711000001107,Cymbalta 60mg gastro-resistant capsules (Waymade Healthcare Plc)
10786811000001104,Cymbalta 60mg gastro-resistant capsules (Waymade Healthcare Plc)
28802211000001104,Defanyl 100mg tablets (Imported (France))
28802311000001107,Defanyl 100mg tablets (Imported (France))
35034711000001103,Depalta 30mg gastro-resistant capsules (Disposable Medical Equipment Ltd)
35034811000001106,Depalta 30mg gastro-resistant capsules (Disposable Medical Equipment Ltd)
35035211000001106,Depalta 60mg gastro-resistant capsules (Disposable Medical Equipment Ltd)
35035311000001103,Depalta 60mg gastro-resistant capsules (Disposable Medical Equipment Ltd)
17737011000001107,Depefex XL 150mg capsules (Chiesi Ltd)
17737111000001108,Depefex XL 150mg capsules (Chiesi Ltd)
17737211000001102,Depefex XL 75mg capsules (Chiesi Ltd)
17737311000001105,Depefex XL 75mg capsules (Chiesi Ltd)
12057111000001109,Dosulepin 100mg/5ml oral solution
12082411000001106,Dosulepin 100mg/5ml oral solution
12057211000001103,Dosulepin 100mg/5ml oral solution (Special Order)
12057311000001106,Dosulepin 100mg/5ml oral solution (Special Order)
12057611000001101,Dosulepin 10mg/5ml oral solution
12082511000001105,Dosulepin 10mg/5ml oral solution
12057711000001105,Dosulepin 10mg/5ml oral solution (Special Order)
12057811000001102,Dosulepin 10mg/5ml oral solution (Special Order)
12058111000001105,Dosulepin 125mg/5ml oral solution
12082611000001109,Dosulepin 125mg/5ml oral solution
12058211000001104,Dosulepin 125mg/5ml oral solution (Special Order)
12058411000001100,Dosulepin 125mg/5ml oral solution (Special Order)
12058511000001101,Dosulepin 150mg/5ml oral solution
12082711000001100,Dosulepin 150mg/5ml oral solution
12058711000001106,Dosulepin 150mg/5ml oral solution (Special Order)
12058911000001108,Dosulepin 150mg/5ml oral solution (Special Order)
12059011000001104,Dosulepin 20mg/5ml oral solution
12082811000001108,Dosulepin 20mg/5ml oral solution
12059311000001101,Dosulepin 20mg/5ml oral solution (Special Order)
12059411000001108,Dosulepin 20mg/5ml oral solution (Special Order)
12059711000001102,Dosulepin 250mg/5ml oral solution
12082911000001103,Dosulepin 250mg/5ml oral solution
12059911000001100,Dosulepin 250mg/5ml oral solution (Special Order)
12060111000001102,Dosulepin 250mg/5ml oral solution (Special Order)
321805008,Dosulepin 25mg capsules
947111000001101,Dosulepin 25mg capsules
1003111000001108,Dosulepin 25mg capsules
1228711000001100,Dosulepin 25mg capsules
1326311000001108,Dosulepin 25mg capsules
254111000001108,Dosulepin 25mg capsules (A A H Pharmaceuticals Ltd)
1443611000001104,Dosulepin 25mg capsules (A A H Pharmaceuticals Ltd)
1443811000001100,Dosulepin 25mg capsules (A A H Pharmaceuticals Ltd)
1443911000001105,Dosulepin 25mg capsules (A A H Pharmaceuticals Ltd)
397111000001102,Dosulepin 25mg capsules (Actavis UK Ltd)
1444011000001108,Dosulepin 25mg capsules (Actavis UK Ltd)
459411000001103,Dosulepin 25mg capsules (Alliance Healthcare (Distribution) Ltd)
1447811000001106,Dosulepin 25mg capsules (Alliance Healthcare (Distribution) Ltd)
1448011000001104,Dosulepin 25mg capsules (Alliance Healthcare (Distribution) Ltd)
3703211000001106,Dosulepin 25mg capsules (Alliance Healthcare (Distribution) Ltd)
9792111000001105,Dosulepin 25mg capsules (Almus Pharmaceuticals Ltd)
9792211000001104,Dosulepin 25mg capsules (Almus Pharmaceuticals Ltd)
23880011000001107,Dosulepin 25mg capsules (DE Pharmaceuticals)
23880111000001108,Dosulepin 25mg capsules (DE Pharmaceuticals)
32797711000001103,Dosulepin 25mg capsules (Genesis Pharmaceuticals Ltd)
32798111000001103,Dosulepin 25mg capsules (Genesis Pharmaceuticals Ltd)
496511000001101,Dosulepin 25mg capsules (IVAX Pharmaceuticals UK Ltd)
1445511000001104,Dosulepin 25mg capsules (IVAX Pharmaceuticals UK Ltd)
1445611000001100,Dosulepin 25mg capsules (IVAX Pharmaceuticals UK Ltd)
619511000001105,Dosulepin 25mg capsules (Kent Pharma (UK) Ltd)
1445711000001109,Dosulepin 25mg capsules (Kent Pharma (UK) Ltd)
1445911000001106,Dosulepin 25mg capsules (Kent Pharma (UK) Ltd)
1446111000001102,Dosulepin 25mg capsules (Kent Pharma (UK) Ltd)
30122811000001100,Dosulepin 25mg capsules (Mawdsley-Brooks & Company Ltd)
30122911000001105,Dosulepin 25mg capsules (Mawdsley-Brooks & Company Ltd)
39328011000001101,Dosulepin 25mg capsules (Medihealth (Northern) Ltd)
39328111000001100,Dosulepin 25mg capsules (Medihealth (Northern) Ltd)
582911000001100,Dosulepin 25mg capsules (Mylan)
1445111000001108,Dosulepin 25mg capsules (Mylan)
1445211000001102,Dosulepin 25mg capsules (Mylan)
1445311000001105,Dosulepin 25mg capsules (Mylan)
17893611000001101,Dosulepin 25mg capsules (Phoenix Healthcare Distribution Ltd)
17893711000001105,Dosulepin 25mg capsules (Phoenix Healthcare Distribution Ltd)
543311000001104,Dosulepin 25mg capsules (Sandoz Ltd)
1446811000001109,Dosulepin 25mg capsules (Sandoz Ltd)
29834411000001102,Dosulepin 25mg capsules (Sigma Pharmaceuticals Plc)
29834511000001103,Dosulepin 25mg capsules (Sigma Pharmaceuticals Plc)
17197611000001101,Dosulepin 25mg capsules (Sovereign Medical Ltd)
17197711000001105,Dosulepin 25mg capsules (Sovereign Medical Ltd)
408611000001104,Dosulepin 25mg capsules (Sterwin Medicines)
1447511000001108,Dosulepin 25mg capsules (Sterwin Medicines)
18281511000001104,Dosulepin 25mg capsules (Strides Pharma UK Ltd)
18281611000001100,Dosulepin 25mg capsules (Strides Pharma UK Ltd)
148811000001109,Dosulepin 25mg capsules (Teva UK Ltd)
1444111000001109,Dosulepin 25mg capsules (Teva UK Ltd)
21932811000001107,Dosulepin 25mg capsules (Waymade Healthcare Plc)
21932911000001102,Dosulepin 25mg capsules (Waymade Healthcare Plc)
8448711000001108,Dosulepin 25mg/5ml oral solution
8454311000001101,Dosulepin 25mg/5ml oral solution
22245211000001102,Dosulepin 25mg/5ml oral solution
8449011000001101,Dosulepin 25mg/5ml oral solution (Drug Tariff Special Order)
8449211000001106,Dosulepin 25mg/5ml oral solution (Drug Tariff Special Order)
22245311000001105,Dosulepin 25mg/5ml oral solution (Drug Tariff Special Order)
8449711000001104,Dosulepin 25mg/5ml oral suspension
8454211000001109,Dosulepin 25mg/5ml oral suspension
8449911000001102,Dosulepin 25mg/5ml oral suspension (Special Order)
8450211000001101,Dosulepin 25mg/5ml oral suspension (Special Order)
12060311000001100,Dosulepin 37.5mg/5ml oral solution
12083011000001106,Dosulepin 37.5mg/5ml oral solution
12060511000001106,Dosulepin 37.5mg/5ml oral solution (Special Order)
12060611000001105,Dosulepin 37.5mg/5ml oral solution (Special Order)
12060811000001109,Dosulepin 50mg/5ml oral solution
12083111000001107,Dosulepin 50mg/5ml oral solution
12061011000001107,Dosulepin 50mg/5ml oral solution (Special Order)
12061111000001108,Dosulepin 50mg/5ml oral solution (Special Order)
12061611000001100,Dosulepin 5mg/5ml oral solution
12083211000001101,Dosulepin 5mg/5ml oral solution
12061711000001109,Dosulepin 5mg/5ml oral solution (Special Order)
12061811000001101,Dosulepin 5mg/5ml oral solution (Special Order)
321806009,Dosulepin 75mg tablets
1255211000001101,Dosulepin 75mg tablets
1305411000001103,Dosulepin 75mg tablets
62611000001108,Dosulepin 75mg tablets (A A H Pharmaceuticals Ltd)
1448511000001107,Dosulepin 75mg tablets (A A H Pharmaceuticals Ltd)
1448611000001106,Dosulepin 75mg tablets (A A H Pharmaceuticals Ltd)
600711000001109,Dosulepin 75mg tablets (Actavis UK Ltd)
1448911000001100,Dosulepin 75mg tablets (Actavis UK Ltd)
918611000001104,Dosulepin 75mg tablets (Alliance Healthcare (Distribution) Ltd)
1452911000001101,Dosulepin 75mg tablets (Alliance Healthcare (Distribution) Ltd)
1453011000001109,Dosulepin 75mg tablets (Alliance Healthcare (Distribution) Ltd)
9792411000001100,Dosulepin 75mg tablets (Almus Pharmaceuticals Ltd)
9792511000001101,Dosulepin 75mg tablets (Almus Pharmaceuticals Ltd)
23880411000001103,Dosulepin 75mg tablets (DE Pharmaceuticals)
23880511000001104,Dosulepin 75mg tablets (DE Pharmaceuticals)
5503211000001103,Dosulepin 75mg tablets (Dowelhurst Ltd)
5503311000001106,Dosulepin 75mg tablets (Dowelhurst Ltd)
32799511000001101,Dosulepin 75mg tablets (Genesis Pharmaceuticals Ltd)
32799611000001102,Dosulepin 75mg tablets (Genesis Pharmaceuticals Ltd)
344311000001104,Dosulepin 75mg tablets (IVAX Pharmaceuticals UK Ltd)
1450611000001106,Dosulepin 75mg tablets (IVAX Pharmaceuticals UK Ltd)
161411000001107,Dosulepin 75mg tablets (Kent Pharma (UK) Ltd)
1450811000001105,Dosulepin 75mg tablets (Kent Pharma (UK) Ltd)
1451011000001108,Dosulepin 75mg tablets (Kent Pharma (UK) Ltd)
30123011000001102,Dosulepin 75mg tablets (Mawdsley-Brooks & Company Ltd)
30123111000001101,Dosulepin 75mg tablets (Mawdsley-Brooks & Company Ltd)
39237511000001102,Dosulepin 75mg tablets (Medihealth (Northern) Ltd)
39237611000001103,Dosulepin 75mg tablets (Medihealth (Northern) Ltd)
851011000001104,Dosulepin 75mg tablets (Mylan)
1450011000001104,Dosulepin 75mg tablets (Mylan)
1450211000001109,Dosulepin 75mg tablets (Mylan)
17893811000001102,Dosulepin 75mg tablets (Phoenix Healthcare Distribution Ltd)
17893911000001107,Dosulepin 75mg tablets (Phoenix Healthcare Distribution Ltd)
407811000001104,Dosulepin 75mg tablets (Sandoz Ltd)
1451911000001107,Dosulepin 75mg tablets (Sandoz Ltd)
29834711000001108,Dosulepin 75mg tablets (Sigma Pharmaceuticals Plc)
29834911000001105,Dosulepin 75mg tablets (Sigma Pharmaceuticals Plc)
17197811000001102,Dosulepin 75mg tablets (Sovereign Medical Ltd)
17197911000001107,Dosulepin 75mg tablets (Sovereign Medical Ltd)
566611000001109,Dosulepin 75mg tablets (Sterwin Medicines)
1452711000001103,Dosulepin 75mg tablets (Sterwin Medicines)
18281711000001109,Dosulepin 75mg tablets (Strides Pharma UK Ltd)
18281811000001101,Dosulepin 75mg tablets (Strides Pharma UK Ltd)
241511000001103,Dosulepin 75mg tablets (Teva UK Ltd)
1449311000001107,Dosulepin 75mg tablets (Teva UK Ltd)
21933011000001105,Dosulepin 75mg tablets (Waymade Healthcare Plc)
21933111000001106,Dosulepin 75mg tablets (Waymade Healthcare Plc)
8448511000001103,Dosulepin 75mg/5ml oral solution
8454111000001103,Dosulepin 75mg/5ml oral solution
23390611000001103,Dosulepin 75mg/5ml oral solution
8448611000001104,Dosulepin 75mg/5ml oral solution (Drug Tariff Special Order)
8448811000001100,Dosulepin 75mg/5ml oral solution (Drug Tariff Special Order)
23390711000001107,Dosulepin 75mg/5ml oral solution (Drug Tariff Special Order)
8449311000001103,Dosulepin 75mg/5ml oral suspension
8454011000001104,Dosulepin 75mg/5ml oral suspension
23390811000001104,Dosulepin 75mg/5ml oral suspension
8449411000001105,Dosulepin 75mg/5ml oral suspension (Special Order)
8449811000001107,Dosulepin 75mg/5ml oral suspension (Special Order)
23390911000001109,Dosulepin 75mg/5ml oral suspension (Special Order)
14911000001107,Dothapax 25 capsules (Ashbourne Pharmaceuticals Ltd)
1444311000001106,Dothapax 25 capsules (Ashbourne Pharmaceuticals Ltd)
927011000001104,Dothapax 75 tablets (Ashbourne Pharmaceuticals Ltd)
1449511000001101,Dothapax 75 tablets (Ashbourne Pharmaceuticals Ltd)
321811006,Doxepin 10mg capsules
1254311000001105,Doxepin 10mg capsules
28417711000001103,Doxepin 10mg capsules
28417811000001106,Doxepin 10mg capsules (Special Order)
28417911000001101,Doxepin 10mg capsules (Special Order)
321812004,Doxepin 25mg capsules
1064511000001102,Doxepin 25mg capsules
24619811000001104,Doxepin 25mg capsules (A A H Pharmaceuticals Ltd)
24619911000001109,Doxepin 25mg capsules (A A H Pharmaceuticals Ltd)
24538711000001100,Doxepin 25mg capsules (Alliance Healthcare (Distribution) Ltd)
24538811000001108,Doxepin 25mg capsules (Alliance Healthcare (Distribution) Ltd)
38748011000001102,Doxepin 25mg capsules (Crescent Pharma Ltd)
38748211000001107,Doxepin 25mg capsules (Crescent Pharma Ltd)
37300811000001107,Doxepin 25mg capsules (DE Pharmaceuticals)
37300911000001102,Doxepin 25mg capsules (DE Pharmaceuticals)
24442311000001108,Doxepin 25mg capsules (Marlborough Pharmaceuticals Ltd)
24442411000001101,Doxepin 25mg capsules (Marlborough Pharmaceuticals Ltd)
38876711000001102,Doxepin 25mg capsules (Medihealth (Northern) Ltd)
38876811000001105,Doxepin 25mg capsules (Medihealth (Northern) Ltd)
24669011000001109,Doxepin 25mg capsules (Waymade Healthcare Plc)
24669111000001105,Doxepin 25mg capsules (Waymade Healthcare Plc)
39333311000001108,Doxepin 25mg capsules (Zentiva Pharma UK Ltd)
39333611000001103,Doxepin 25mg capsules (Zentiva Pharma UK Ltd)
321813009,Doxepin 50mg capsules
1322011000001106,Doxepin 50mg capsules
24620011000001106,Doxepin 50mg capsules (A A H Pharmaceuticals Ltd)
24620111000001107,Doxepin 50mg capsules (A A H Pharmaceuticals Ltd)
24538911000001103,Doxepin 50mg capsules (Alliance Healthcare (Distribution) Ltd)
24539011000001107,Doxepin 50mg capsules (Alliance Healthcare (Distribution) Ltd)
38738511000001109,Doxepin 50mg capsules (Crescent Pharma Ltd)
38738611000001108,Doxepin 50mg capsules (Crescent Pharma Ltd)
37301011000001105,Doxepin 50mg capsules (DE Pharmaceuticals)
37301111000001106,Doxepin 50mg capsules (DE Pharmaceuticals)
24442511000001102,Doxepin 50mg capsules (Marlborough Pharmaceuticals Ltd)
24442611000001103,Doxepin 50mg capsules (Marlborough Pharmaceuticals Ltd)
38876911000001100,Doxepin 50mg capsules (Medihealth (Northern) Ltd)
38877011000001101,Doxepin 50mg capsules (Medihealth (Northern) Ltd)
24668811000001105,Doxepin 50mg capsules (Waymade Healthcare Plc)
24668911000001100,Doxepin 50mg capsules (Waymade Healthcare Plc)
39333711000001107,Doxepin 50mg capsules (Zentiva Pharma UK Ltd)
39333811000001104,Doxepin 50mg capsules (Zentiva Pharma UK Ltd)
8460411000001106,Doxepin 50mg/5ml oral solution
8484811000001101,Doxepin 50mg/5ml oral solution
8460711000001100,Doxepin 50mg/5ml oral solution (Special Order)
8461011000001106,Doxepin 50mg/5ml oral solution (Special Order)
8461111000001107,Doxepin 50mg/5ml oral suspension
8484911000001106,Doxepin 50mg/5ml oral suspension
8461311000001109,Doxepin 50mg/5ml oral suspension (Special Order)
8461611000001104,Doxepin 50mg/5ml oral suspension (Special Order)
321814003,Doxepin 75mg capsules
1061211000001102,Doxepin 75mg capsules
30990411000001105,Duciltia 30mg gastro-resistant capsules (Aristo Pharma Ltd)
30990511000001109,Duciltia 30mg gastro-resistant capsules (Aristo Pharma Ltd)
30990611000001108,Duciltia 60mg gastro-resistant capsules (Aristo Pharma Ltd)
30990711000001104,Duciltia 60mg gastro-resistant capsules (Aristo Pharma Ltd)
10786911000001109,Duloxetine 20mg gastro-resistant capsules (Waymade Healthcare Plc)
10787011000001108,Duloxetine 20mg gastro-resistant capsules (Waymade Healthcare Plc)
417231005,Duloxetine 30mg gastro-resistant capsules
9038111000001104,Duloxetine 30mg gastro-resistant capsules
29226011000001105,Duloxetine 30mg gastro-resistant capsules (A A H Pharmaceuticals Ltd)
29226111000001106,Duloxetine 30mg gastro-resistant capsules (A A H Pharmaceuticals Ltd)
34931611000001107,Duloxetine 30mg gastro-resistant capsules (Accord Healthcare Ltd)
34931711000001103,Duloxetine 30mg gastro-resistant capsules (Accord Healthcare Ltd)
29287311000001101,Duloxetine 30mg gastro-resistant capsules (Actavis UK Ltd)
29287411000001108,Duloxetine 30mg gastro-resistant capsules (Actavis UK Ltd)
31895311000001107,Duloxetine 30mg gastro-resistant capsules (Alliance Healthcare (Distribution) Ltd)
31895711000001106,Duloxetine 30mg gastro-resistant capsules (Alliance Healthcare (Distribution) Ltd)
34503911000001103,Duloxetine 30mg gastro-resistant capsules (Aspire Pharma Ltd)
34504011000001100,Duloxetine 30mg gastro-resistant capsules (Aspire Pharma Ltd)
29432911000001109,Duloxetine 30mg gastro-resistant capsules (Consilient Health Ltd)
29433111000001100,Duloxetine 30mg gastro-resistant capsules (Consilient Health Ltd)
31379511000001105,Duloxetine 30mg gastro-resistant capsules (Creo Pharma Ltd)
31379611000001109,Duloxetine 30mg gastro-resistant capsules (Creo Pharma Ltd)
18575111000001105,Duloxetine 30mg gastro-resistant capsules (DE Pharmaceuticals)
18575211000001104,Duloxetine 30mg gastro-resistant capsules (DE Pharmaceuticals)
30052411000001107,Duloxetine 30mg gastro-resistant capsules (DE Pharmaceuticals)
30052511000001106,Duloxetine 30mg gastro-resistant capsules (DE Pharmaceuticals)
30085411000001106,Duloxetine 30mg gastro-resistant capsules (Dr Reddy's Laboratories (UK) Ltd)
30085611000001109,Duloxetine 30mg gastro-resistant capsules (Dr Reddy's Laboratories (UK) Ltd)
34496111000001101,Duloxetine 30mg gastro-resistant capsules (HBS Healthcare Ltd)
34496211000001107,Duloxetine 30mg gastro-resistant capsules (HBS Healthcare Ltd)
16564111000001109,Duloxetine 30mg gastro-resistant capsules (Mawdsley-Brooks & Company Ltd)
16564311000001106,Duloxetine 30mg gastro-resistant capsules (Mawdsley-Brooks & Company Ltd)
37502711000001103,Duloxetine 30mg gastro-resistant capsules (Mawdsley-Brooks & Company Ltd)
37502811000001106,Duloxetine 30mg gastro-resistant capsules (Mawdsley-Brooks & Company Ltd)
38877811000001107,Duloxetine 30mg gastro-resistant capsules (Medihealth (Northern) Ltd)
38877911000001102,Duloxetine 30mg gastro-resistant capsules (Medihealth (Northern) Ltd)
35142611000001109,Duloxetine 30mg gastro-resistant capsules (Milpharm Ltd)
35142711000001100,Duloxetine 30mg gastro-resistant capsules (Milpharm Ltd)
37333211000001105,Duloxetine 30mg gastro-resistant capsules (Mylan)
37333311000001102,Duloxetine 30mg gastro-resistant capsules (Mylan)
32429211000001104,Duloxetine 30mg gastro-resistant capsules (Rivopharm (UK) Ltd)
32429411000001100,Duloxetine 30mg gastro-resistant capsules (Rivopharm (UK) Ltd)
14213511000001102,Duloxetine 30mg gastro-resistant capsules (Sigma Pharmaceuticals Plc)
14213711000001107,Duloxetine 30mg gastro-resistant capsules (Sigma Pharmaceuticals Plc)
37858811000001104,Duloxetine 30mg gastro-resistant capsules (Somex Pharma)
37858911000001109,Duloxetine 30mg gastro-resistant capsules (Somex Pharma)
29823311000001105,Duloxetine 30mg gastro-resistant capsules (Teva UK Ltd)
29823511000001104,Duloxetine 30mg gastro-resistant capsules (Teva UK Ltd)
35861011000001109,Duloxetine 30mg gastro-resistant capsules (Tillomed Laboratories Ltd)
35861111000001105,Duloxetine 30mg gastro-resistant capsules (Tillomed Laboratories Ltd)
12198411000001103,Duloxetine 30mg gastro-resistant capsules (Waymade Healthcare Plc)
12198511000001104,Duloxetine 30mg gastro-resistant capsules (Waymade Healthcare Plc)
34759111000001105,Duloxetine 30mg gastro-resistant capsules (Wockhardt UK Ltd)
34759211000001104,Duloxetine 30mg gastro-resistant capsules (Wockhardt UK Ltd)
30951711000001102,Duloxetine 30mg gastro-resistant capsules (Zentiva Pharma UK Ltd)
30951811000001105,Duloxetine 30mg gastro-resistant capsules (Zentiva Pharma UK Ltd)
10787111000001109,Duloxetine 40mg gastro-resistant capsules (Waymade Healthcare Plc)
10787211000001103,Duloxetine 40mg gastro-resistant capsules (Waymade Healthcare Plc)
416946001,Duloxetine 60mg gastro-resistant capsules
9039011000001105,Duloxetine 60mg gastro-resistant capsules
9039111000001106,Duloxetine 60mg gastro-resistant capsules
29299211000001102,Duloxetine 60mg gastro-resistant capsules (A A H Pharmaceuticals Ltd)
29299411000001103,Duloxetine 60mg gastro-resistant capsules (A A H Pharmaceuticals Ltd)
34931811000001106,Duloxetine 60mg gastro-resistant capsules (Accord Healthcare Ltd)
34931911000001101,Duloxetine 60mg gastro-resistant capsules (Accord Healthcare Ltd)
29288211000001108,Duloxetine 60mg gastro-resistant capsules (Actavis UK Ltd)
29288411000001107,Duloxetine 60mg gastro-resistant capsules (Actavis UK Ltd)
31896311000001102,Duloxetine 60mg gastro-resistant capsules (Alliance Healthcare (Distribution) Ltd)
31896411000001109,Duloxetine 60mg gastro-resistant capsules (Alliance Healthcare (Distribution) Ltd)
34504311000001102,Duloxetine 60mg gastro-resistant capsules (Aspire Pharma Ltd)
34504411000001109,Duloxetine 60mg gastro-resistant capsules (Aspire Pharma Ltd)
29433211000001106,Duloxetine 60mg gastro-resistant capsules (Consilient Health Ltd)
29433411000001105,Duloxetine 60mg gastro-resistant capsules (Consilient Health Ltd)
31379811000001108,Duloxetine 60mg gastro-resistant capsules (Creo Pharma Ltd)
31379911000001103,Duloxetine 60mg gastro-resistant capsules (Creo Pharma Ltd)
30052811000001109,Duloxetine 60mg gastro-resistant capsules (DE Pharmaceuticals)
30052911000001104,Duloxetine 60mg gastro-resistant capsules (DE Pharmaceuticals)
30085711000001100,Duloxetine 60mg gastro-resistant capsules (Dr Reddy's Laboratories (UK) Ltd)
30085811000001108,Duloxetine 60mg gastro-resistant capsules (Dr Reddy's Laboratories (UK) Ltd)
34496711000001100,Duloxetine 60mg gastro-resistant capsules (HBS Healthcare Ltd)
34496811000001108,Duloxetine 60mg gastro-resistant capsules (HBS Healthcare Ltd)
30124211000001105,Duloxetine 60mg gastro-resistant capsules (Mawdsley-Brooks & Company Ltd)
30124311000001102,Duloxetine 60mg gastro-resistant capsules (Mawdsley-Brooks & Company Ltd)
38878211000001105,Duloxetine 60mg gastro-resistant capsules (Medihealth (Northern) Ltd)
38878311000001102,Duloxetine 60mg gastro-resistant capsules (Medihealth (Northern) Ltd)
35143011000001106,Duloxetine 60mg gastro-resistant capsules (Milpharm Ltd)
35143111000001107,Duloxetine 60mg gastro-resistant capsules (Milpharm Ltd)
39536611000001106,Duloxetine 60mg gastro-resistant capsules (Mylan)
39536811000001105,Duloxetine 60mg gastro-resistant capsules (Mylan)
32429611000001102,Duloxetine 60mg gastro-resistant capsules (Rivopharm (UK) Ltd)
32429811000001103,Duloxetine 60mg gastro-resistant capsules (Rivopharm (UK) Ltd)
17884211000001101,Duloxetine 60mg gastro-resistant capsules (Sigma Pharmaceuticals Plc)
17884311000001109,Duloxetine 60mg gastro-resistant capsules (Sigma Pharmaceuticals Plc)
37859011000001100,Duloxetine 60mg gastro-resistant capsules (Somex Pharma)
37859111000001104,Duloxetine 60mg gastro-resistant capsules (Somex Pharma)
29824011000001109,Duloxetine 60mg gastro-resistant capsules (Teva UK Ltd)
29824211000001104,Duloxetine 60mg gastro-resistant capsules (Teva UK Ltd)
36476211000001108,Duloxetine 60mg gastro-resistant capsules (Tillomed Laboratories Ltd)
36476311000001100,Duloxetine 60mg gastro-resistant capsules (Tillomed Laboratories Ltd)
12198611000001100,Duloxetine 60mg gastro-resistant capsules (Waymade Healthcare Plc)
12198711000001109,Duloxetine 60mg gastro-resistant capsules (Waymade Healthcare Plc)
34761911000001102,Duloxetine 60mg gastro-resistant capsules (Wockhardt UK Ltd)
34762011000001109,Duloxetine 60mg gastro-resistant capsules (Wockhardt UK Ltd)
30951911000001100,Duloxetine 60mg gastro-resistant capsules (Zentiva Pharma UK Ltd)
30952011000001107,Duloxetine 60mg gastro-resistant capsules (Zentiva Pharma UK Ltd)
864911000001105,Dutonin 100mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
2153811000001103,Dutonin 100mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
3936811000001101,Dutonin 100mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
666211000001104,Dutonin 200mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
2154511000001103,Dutonin 200mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
3937011000001105,Dutonin 200mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
3936411000001103,Dutonin 50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
3936511000001104,Dutonin 50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
3937311000001108,Dutonin tablets treatment initiation pack (Bristol-Myers Squibb Pharmaceuticals Ltd)
3937411000001101,Dutonin tablets treatment initiation pack (Bristol-Myers Squibb Pharmaceuticals Ltd)
36871511000001108,Dutor 30mg gastro-resistant capsules (Torrent Pharma (UK) Ltd)
36871611000001107,Dutor 30mg gastro-resistant capsules (Torrent Pharma (UK) Ltd)
36871911000001101,Dutor 60mg gastro-resistant capsules (Torrent Pharma (UK) Ltd)
36872111000001109,Dutor 60mg gastro-resistant capsules (Torrent Pharma (UK) Ltd)
37379811000001106,Edronax 4mg tablets (CST Pharma Ltd)
37379911000001101,Edronax 4mg tablets (CST Pharma Ltd)
13869111000001102,Edronax 4mg tablets (DE Pharmaceuticals)
13869211000001108,Edronax 4mg tablets (DE Pharmaceuticals)
5538511000001101,Edronax 4mg tablets (Dowelhurst Ltd)
5538711000001106,Edronax 4mg tablets (Dowelhurst Ltd)
16170011000001102,Edronax 4mg tablets (Lexon (UK) Ltd)
16170111000001101,Edronax 4mg tablets (Lexon (UK) Ltd)
16567011000001100,Edronax 4mg tablets (Mawdsley-Brooks & Company Ltd)
16567111000001104,Edronax 4mg tablets (Mawdsley-Brooks & Company Ltd)
18254111000001101,Edronax 4mg tablets (Necessity Supplies Ltd)
18254211000001107,Edronax 4mg tablets (Necessity Supplies Ltd)
576711000001106,Edronax 4mg tablets (Pfizer Ltd)
